Company_Name,Sector,Indicator_ID,Value,Unit,Source_URL,Data_Year,Confidence,Data_Tier,Extraction_Method,Dimension
NBCC India Limited,Unknown,2.2_water_discharged,663.0,KL,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
NBCC India Limited,Unknown,2.3_water_intensity,1.97e-07,KL/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
NBCC India Limited,Unknown,5.2_total_waste_generated,20.83,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NBCC India Limited,Unknown,5.2_total_waste_recovered,0.001,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NBCC India Limited,Unknown,5.2_total_waste_disposed,20.83,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NBCC India Limited,Unknown,5.2_waste_recycled,0.001,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NBCC India Limited,Unknown,5.2_waste_reused,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NBCC India Limited,Unknown,5.2_plastic_waste,0.34,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NBCC India Limited,Unknown,5.2_e_waste,0.13,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NBCC India Limited,Unknown,5.2_battery_waste,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NBCC India Limited,Unknown,5.2_biomedical_waste,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NBCC India Limited,Unknown,5.2_radioactive_waste,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NBCC India Limited,Unknown,5.3_waste_intensity,2e-10,tonnes/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NCC LIMITED,Unknown,1.1_scope1_emissions,119629.0,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
NCC LIMITED,Unknown,1.2_scope2_emissions,26248.0,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
NCC LIMITED,Unknown,1.3_scope3_emissions,1587895.0,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
NCC LIMITED,Unknown,1.4_total_energy_renewable,514.0,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
NCC LIMITED,Unknown,1.4_total_energy_non_renewable,1867031.0,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
NCC LIMITED,Unknown,1.4_total_energy,1867545.0,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
NCC LIMITED,Unknown,1.4_energy_intensity,96.3033800512,GJ/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
NCC LIMITED,Unknown,2.1_water_withdrawal,2657535.0,KL,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
NCC LIMITED,Unknown,2.2_water_discharged,0.0,KL,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
NCC LIMITED,Unknown,2.3_water_intensity,137.0406619944,KL/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
NCC LIMITED,Unknown,5.2_total_waste_generated,4612.7,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NCC LIMITED,Unknown,5.2_total_waste_recovered,370.57,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NCC LIMITED,Unknown,5.2_total_waste_disposed,501.1,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NCC LIMITED,Unknown,5.2_waste_recycled,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NCC LIMITED,Unknown,5.2_waste_reused,370.57,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NCC LIMITED,Unknown,5.2_plastic_waste,65.46,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NCC LIMITED,Unknown,5.2_e_waste,1.84,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NCC LIMITED,Unknown,5.2_battery_waste,22.33,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NCC LIMITED,Unknown,5.2_biomedical_waste,1400.84,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NCC LIMITED,Unknown,5.2_radioactive_waste,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NCC LIMITED,Unknown,5.3_waste_intensity,0.2378623279,tonnes/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Nestle India Limited,Unknown,1.1_scope1_emissions,147573.0,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Nestle India Limited,Unknown,1.2_scope2_emissions,181638.0,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Nestle India Limited,Unknown,1.4_total_energy_renewable,1842453.0,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Nestle India Limited,Unknown,1.4_total_energy_non_renewable,2113814.0,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Nestle India Limited,Unknown,1.4_total_energy,3956267.0,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Nestle India Limited,Unknown,1.4_energy_intensity,1.9705e-05,GJ/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Nestle India Limited,Unknown,2.1_water_withdrawal,2665764.0,KL,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
Nestle India Limited,Unknown,2.2_water_discharged,425189.0,KL,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
Nestle India Limited,Unknown,2.3_water_intensity,1.32774e-05,KL/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
Nestle India Limited,Unknown,5.1_hazardous_air_pollutants,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Nestle India Limited,Unknown,5.2_total_waste_generated,71617.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Nestle India Limited,Unknown,5.2_total_waste_recovered,71617.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Nestle India Limited,Unknown,5.2_total_waste_disposed,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Nestle India Limited,Unknown,5.2_waste_recycled,28711.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Nestle India Limited,Unknown,5.2_waste_reused,3249.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Nestle India Limited,Unknown,5.2_plastic_waste,2657.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Nestle India Limited,Unknown,5.2_e_waste,71.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Nestle India Limited,Unknown,5.2_battery_waste,51.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Nestle India Limited,Unknown,5.2_biomedical_waste,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Nestle India Limited,Unknown,5.2_radioactive_waste,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Nestle India Limited,Unknown,5.3_waste_intensity,3.567e-07,tonnes/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NETWEB TECHNOLOGIES INDIA LIMITED,Unknown,1.1_scope1_emissions,147.05,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
NETWEB TECHNOLOGIES INDIA LIMITED,Unknown,1.2_scope2_emissions,1104.58,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
NETWEB TECHNOLOGIES INDIA LIMITED,Unknown,1.3_scope3_emissions,353.04,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
NETWEB TECHNOLOGIES INDIA LIMITED,Unknown,1.4_total_energy_renewable,0.0,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
NETWEB TECHNOLOGIES INDIA LIMITED,Unknown,1.4_total_energy_non_renewable,7575.74,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
NETWEB TECHNOLOGIES INDIA LIMITED,Unknown,1.4_total_energy,7575.74,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
NETWEB TECHNOLOGIES INDIA LIMITED,Unknown,1.4_energy_intensity,6.593e-07,GJ/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
NETWEB TECHNOLOGIES INDIA LIMITED,Unknown,2.1_water_withdrawal,9463.45,KL,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
NETWEB TECHNOLOGIES INDIA LIMITED,Unknown,2.2_water_discharged,3148.015,KL,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
NETWEB TECHNOLOGIES INDIA LIMITED,Unknown,2.3_water_intensity,5.496e-07,KL/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
NETWEB TECHNOLOGIES INDIA LIMITED,Unknown,5.1_hazardous_air_pollutants,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NETWEB TECHNOLOGIES INDIA LIMITED,Unknown,5.2_total_waste_generated,98.569,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NETWEB TECHNOLOGIES INDIA LIMITED,Unknown,5.2_total_waste_recovered,98.569,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NETWEB TECHNOLOGIES INDIA LIMITED,Unknown,5.2_total_waste_disposed,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NETWEB TECHNOLOGIES INDIA LIMITED,Unknown,5.2_waste_recycled,98.569,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NETWEB TECHNOLOGIES INDIA LIMITED,Unknown,5.2_waste_reused,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NETWEB TECHNOLOGIES INDIA LIMITED,Unknown,5.2_plastic_waste,6.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NETWEB TECHNOLOGIES INDIA LIMITED,Unknown,5.2_e_waste,92.56,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NETWEB TECHNOLOGIES INDIA LIMITED,Unknown,5.2_battery_waste,0.009,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NETWEB TECHNOLOGIES INDIA LIMITED,Unknown,5.2_biomedical_waste,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NETWEB TECHNOLOGIES INDIA LIMITED,Unknown,5.2_radioactive_waste,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NETWEB TECHNOLOGIES INDIA LIMITED,Unknown,5.3_waste_intensity,8.6e-09,tonnes/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Neuland Laboratories Limited,Unknown,1.1_scope1_emissions,27760.95,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Neuland Laboratories Limited,Unknown,1.2_scope2_emissions,31059.61,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Neuland Laboratories Limited,Unknown,1.3_scope3_emissions,128243.58,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Neuland Laboratories Limited,Unknown,1.4_total_energy_renewable,0.0,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Neuland Laboratories Limited,Unknown,1.4_total_energy_non_renewable,383365.9,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Neuland Laboratories Limited,Unknown,1.4_total_energy,383365.9,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Neuland Laboratories Limited,Unknown,1.4_energy_intensity,2.59733e-05,GJ/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Neuland Laboratories Limited,Unknown,2.1_water_withdrawal,141490.4,KL,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
Neuland Laboratories Limited,Unknown,2.2_water_discharged,1700.0,KL,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
Neuland Laboratories Limited,Unknown,2.3_water_intensity,9.5861e-06,KL/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
Neuland Laboratories Limited,Unknown,5.1_hazardous_air_pollutants,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Neuland Laboratories Limited,Unknown,5.2_total_waste_generated,7899.57,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Neuland Laboratories Limited,Unknown,5.2_total_waste_recovered,7894.1,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Neuland Laboratories Limited,Unknown,5.2_total_waste_disposed,5.47,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Neuland Laboratories Limited,Unknown,5.2_waste_recycled,2504.34,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Neuland Laboratories Limited,Unknown,5.2_waste_reused,5389.76,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Neuland Laboratories Limited,Unknown,5.2_plastic_waste,3.11,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Neuland Laboratories Limited,Unknown,5.2_e_waste,0.9,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Neuland Laboratories Limited,Unknown,5.2_battery_waste,0.03,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Neuland Laboratories Limited,Unknown,5.2_biomedical_waste,5.47,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Neuland Laboratories Limited,Unknown,5.2_radioactive_waste,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Neuland Laboratories Limited,Unknown,5.3_waste_intensity,5.352e-07,tonnes/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Newgen Software Technologies Limited,Unknown,1.1_scope1_emissions,566.08,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Newgen Software Technologies Limited,Unknown,1.2_scope2_emissions,2331.04,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Newgen Software Technologies Limited,Unknown,1.4_total_energy_renewable,898.61,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Newgen Software Technologies Limited,Unknown,1.4_total_energy_non_renewable,12801.33,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Newgen Software Technologies Limited,Unknown,1.4_total_energy,13699.94,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Newgen Software Technologies Limited,Unknown,1.4_energy_intensity,1.0115e-06,GJ/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Newgen Software Technologies Limited,Unknown,2.1_water_withdrawal,25507.58,KL,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
Newgen Software Technologies Limited,Unknown,2.2_water_discharged,1443.0,KL,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
Newgen Software Technologies Limited,Unknown,2.3_water_intensity,1.7768e-06,KL/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
Newgen Software Technologies Limited,Unknown,5.1_hazardous_air_pollutants,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Newgen Software Technologies Limited,Unknown,5.2_total_waste_generated,42.6,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Newgen Software Technologies Limited,Unknown,5.2_total_waste_recovered,40.1,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Newgen Software Technologies Limited,Unknown,5.2_total_waste_disposed,5.94,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Newgen Software Technologies Limited,Unknown,5.2_waste_recycled,27.14,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Newgen Software Technologies Limited,Unknown,5.2_waste_reused,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Newgen Software Technologies Limited,Unknown,5.2_plastic_waste,3.44,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Newgen Software Technologies Limited,Unknown,5.2_e_waste,3.82,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Newgen Software Technologies Limited,Unknown,5.2_battery_waste,2.26,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Newgen Software Technologies Limited,Unknown,5.2_biomedical_waste,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Newgen Software Technologies Limited,Unknown,5.2_radioactive_waste,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Newgen Software Technologies Limited,Unknown,5.3_waste_intensity,3.1e-09,tonnes/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NHPC Limited,Unknown,1.1_scope1_emissions,4016.0,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
NHPC Limited,Unknown,1.2_scope2_emissions,41528.0,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
NHPC Limited,Unknown,1.3_scope3_emissions,0.0,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
NHPC Limited,Unknown,1.4_total_energy_renewable,703454.0,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
NHPC Limited,Unknown,1.4_total_energy_non_renewable,251217.0,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
NHPC Limited,Unknown,1.4_total_energy,954671.0,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
NHPC Limited,Unknown,1.4_energy_intensity,1.06142e-05,GJ/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
NHPC Limited,Unknown,2.1_water_withdrawal,1686583.0,KL,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
NHPC Limited,Unknown,2.2_water_discharged,349185.0,KL,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
NHPC Limited,Unknown,2.3_water_intensity,1.87518e-05,KL/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
NHPC Limited,Unknown,5.1_hazardous_air_pollutants,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NHPC Limited,Unknown,5.2_total_waste_generated,25790.47,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NHPC Limited,Unknown,5.2_total_waste_recovered,1.69,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NHPC Limited,Unknown,5.2_total_waste_disposed,25390.79,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NHPC Limited,Unknown,5.2_waste_recycled,1.69,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NHPC Limited,Unknown,5.2_waste_reused,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NHPC Limited,Unknown,5.2_plastic_waste,4.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NHPC Limited,Unknown,5.2_e_waste,9.03,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NHPC Limited,Unknown,5.2_battery_waste,1.96,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NHPC Limited,Unknown,5.2_biomedical_waste,1.55,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NHPC Limited,Unknown,5.2_radioactive_waste,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NHPC Limited,Unknown,5.3_waste_intensity,2.867e-07,tonnes/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Nippon Life India Asset Management Limited,Unknown,1.1_scope1_emissions,72.32,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Nippon Life India Asset Management Limited,Unknown,1.2_scope2_emissions,1836.54,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Nippon Life India Asset Management Limited,Unknown,1.3_scope3_emissions,680.5,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Nippon Life India Asset Management Limited,Unknown,1.4_total_energy_renewable,0.0,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Nippon Life India Asset Management Limited,Unknown,1.4_total_energy_non_renewable,9435.54,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Nippon Life India Asset Management Limited,Unknown,1.4_total_energy,9435.54,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Nippon Life India Asset Management Limited,Unknown,1.4_energy_intensity,4.018e-07,GJ/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Nippon Life India Asset Management Limited,Unknown,2.1_water_withdrawal,6205.71,KL,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
Nippon Life India Asset Management Limited,Unknown,2.2_water_discharged,4965.56,KL,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
Nippon Life India Asset Management Limited,Unknown,2.3_water_intensity,2.643e-07,KL/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
Nippon Life India Asset Management Limited,Unknown,5.2_total_waste_generated,38.53,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Nippon Life India Asset Management Limited,Unknown,5.2_total_waste_recovered,2.28,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Nippon Life India Asset Management Limited,Unknown,5.2_total_waste_disposed,35.82,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Nippon Life India Asset Management Limited,Unknown,5.2_waste_recycled,2.28,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Nippon Life India Asset Management Limited,Unknown,5.2_waste_reused,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Nippon Life India Asset Management Limited,Unknown,5.2_plastic_waste,4.77,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Nippon Life India Asset Management Limited,Unknown,5.2_e_waste,2.69,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Nippon Life India Asset Management Limited,Unknown,5.2_battery_waste,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Nippon Life India Asset Management Limited,Unknown,5.2_biomedical_waste,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Nippon Life India Asset Management Limited,Unknown,5.2_radioactive_waste,31.05,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Nippon Life India Asset Management Limited,Unknown,5.3_waste_intensity,1.6e-09,tonnes/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NLC India Limited,Unknown,1.1_scope1_emissions,30079691.55,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
NLC India Limited,Unknown,1.2_scope2_emissions,44935.21,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
NLC India Limited,Unknown,1.3_scope3_emissions,0.0,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
NLC India Limited,Unknown,1.4_total_energy_renewable,73.64,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
NLC India Limited,Unknown,1.4_total_energy_non_renewable,300687.76,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
NLC India Limited,Unknown,1.4_total_energy,300761.4,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
NLC India Limited,Unknown,1.4_energy_intensity,1.968e-06,GJ/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
NLC India Limited,Unknown,2.1_water_withdrawal,229891269.69,KL,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
NLC India Limited,Unknown,2.2_water_discharged,138884066.0,KL,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
NLC India Limited,Unknown,2.3_water_intensity,0.0006754874,KL/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
NLC India Limited,Unknown,5.1_hazardous_air_pollutants,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NLC India Limited,Unknown,5.2_total_waste_generated,3516480.17,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NLC India Limited,Unknown,5.2_total_waste_recovered,3500.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NLC India Limited,Unknown,5.2_total_waste_disposed,3396905.17,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NLC India Limited,Unknown,5.2_waste_recycled,3500.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
NLC India Limited,Unknown,5.2_waste_reused,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
