Company_Name,Sector,City,State,Revenue_Cr,Base_MSA_Loss,V7_Direct_EIF,V7_Scope3_Factor,MSA_Intensity_Direct,MSA_Intensity_Scope3,MSA_Intensity_V7_Total,Scope3_Biodiversity_MSA,Data_Tier,Confidence,Scope1_GHG_tCO2e,Scope2_GHG_tCO2e,Scope3_GHG_tCO2e,Water_Consumption_KL,Waste_Generated_MT,Hazardous_Air_Pollutants,Total_GHG_Emissions_tCO2e,GHG_Emissions_Normalized,Water_Consumption_Normalized,Waste_Generated_Normalized,Pollution_Index,Data_Quality_Flag,Land_Owned_ha,Land_Leased_ha,Total_Land_ha,Land_Degraded_HA_Calculated,Land_Restored_ha,Land_Data_Quality,Renewable_Energy_Pct,Land_Degradation_Ratio,Land_Restoration_Ratio,Net_Land_Impact,Distance_To_Protected_Area_km,Land_Degraded_HA_Reported,Land_Intensity,PA_Proximity_Score,Renewable_Energy_GJ,Total_Energy_GJ,Water_Intensity,Water_Stress_Category,Water_Stress_Score,Water_Recycling_Pct,Water_Discharge_ML,Waste_Recycled_Pct,Plastic_Waste_MT,E_Waste_MT,Scope3_OLD,Carbon_Intensity_tCO2e_per_Cr,Waste_Intensity_MT_per_Cr,HAP_Source,HAP_Confidence,HAP_Zero_Category,HAP_Source_Document,HAP_Notes,Water_Discharge_Source,Water_Discharge_Confidence,Water_Discharge_Zero_Category,Water_Discharge_Source_Document,Water_Discharge_Notes,Water_Recycling_Source,Water_Recycling_Confidence,Water_Recycling_Zero_Category,Water_Recycling_Source_Document,Water_Recycling_Notes,Land_Owned_Source,Land_Owned_Confidence,Land_Owned_Zero_Category,Land_Owned_Source_Document,Land_Owned_Notes,Renewable_Energy_Source,Renewable_Energy_Confidence,Renewable_Energy_Zero_Category,Renewable_Energy_Source_Document,Renewable_Energy_Notes,Total_GHG_Emissions_tCO2e_Source,Total_GHG_Emissions_tCO2e_Confidence,Carbon_Intensity_tCO2e_per_Cr_Source,Carbon_Intensity_tCO2e_per_Cr_Confidence,GHG_Emissions_Normalized_Source,GHG_Emissions_Normalized_Confidence,Water_Stress_Score_Source,Water_Stress_Score_Confidence,Renewable_Energy_GJ_Source,Renewable_Energy_GJ_Confidence,Land_Degraded_HA_Reported_Zero_Category,Land_Restored_ha_Zero_Category,Land_Restoration_Ratio_Zero_Category,Land_Leased_ha_Zero_Category,Renewable_Energy_GJ_Zero_Category,Scope1_GHG_tCO2e_Zero_Category,Scope2_GHG_tCO2e_Zero_Category,Water_Consumption_Normalized_Zero_Category,Water_Intensity_Zero_Category,Waste_Generated_Normalized_Zero_Category,Land_Intensity_Zero_Category,Plastic_Waste_MT_Zero_Category,Waste_Recycled_Pct_Zero_Category,Waste_Generated_MT_Zero_Category,Waste_Intensity_MT_per_Cr_Zero_Category,Total_Land_ha_Zero_Category,Land_Degraded_HA_Calculated_Zero_Category,Water_Consumption_KL_Zero_Category,Waste_Generated_MT_Notes,Plastic_Waste_MT_Notes,Scope3_GHG_tCO2e_Notes,Water_Consumption_KL_Notes,Total_GHG_Emissions_tCO2e_Source_Document,Carbon_Intensity_tCO2e_per_Cr_Source_Document,GHG_Emissions_Normalized_Source_Document,Water_Intensity_Source,Water_Intensity_Confidence,Water_Intensity_Source_Document,Water_Consumption_Normalized_Source,Water_Consumption_Normalized_Confidence,Water_Consumption_Normalized_Source_Document,Waste_Intensity_MT_per_Cr_Source,Waste_Intensity_MT_per_Cr_Confidence,Waste_Intensity_MT_per_Cr_Source_Document,Waste_Generated_Normalized_Source,Waste_Generated_Normalized_Confidence,Waste_Generated_Normalized_Source_Document,Land_Intensity_Source,Land_Intensity_Confidence,Land_Intensity_Source_Document,Water_Stress_Score_Source_Document,NC_Climate_Cr,NC_Water_Cr,NC_Land_Cr,NC_Biodiversity_Cr,NC_Pollution_Cr,NC_Energy_Depletion_Cr,TAESC_Cr,NIR,NII_Score,NII_Rank,NII_Sector_Rank,NII_Rating,NII_Percentile
TVS Motor Company Limited,Manufacturing - Automobiles,Mumbai,Maharashtra,48883.67,0.55,0.0374641669027132,0.005225,0.0006574338522267,0.005225,0.0058824338522267,255.41717575,Tier 2,75%,20440.92,2963.09,12450000.0,618079.0,20902.2,142.5,12473404.01,255165.0481643461,12643.874733627816,427.590645301386,0.0,OK,850.0,45.0,895.0,469.9645,15.0,,80.0,0.5251,3.1917304392140258,,13.640964455332464,0.0,0.0183087726432978,0.0585367816391318,1483200.0,1854000.0,12643.874733627816,Extremely High (4-5),4.95278852201768,42.5,0.0,92.4,1845.0,14.5,0.16376195,255.1650481643461,0.4275906453013859,GEMINI_G6.1_405_HAP,HIGH,,BRSR FY24,"PM: 28.2t, NOx: 84.1t, SOx: 30.2t",PRE_V7_BASELINE,LOW-MEDIUM,LEGITIMATE_ZLD,,Pre-existing zero - LEGITIMATE_ZLD,PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),CALCULATED_FROM_GJ,HIGH,,,Carried forward from earlier version (v3/v4/GIS),CALCULATED_SUM_SCOPES,MEDIUM,CALCULATED_RATIO_GHG_REVENUE,MEDIUM,CALCULATED_MEDIAN_NORM,MEDIUM,CALCULATED_GIS_AQUEDUCT,HIGH,,,LEGITIMATE_NO_DISCLOSURE,,,,,,,,,,,,,,,,,,,,,,Calculated: Scope1 + Scope2 + Scope3,Calculated: Total_GHG / Revenue_Cr,Calculated: (Total_GHG / Median) * 100000,CALCULATED_RATIO_WATER_REVENUE,MEDIUM,Calculated: Water_Consumption / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Water_Consumption / Median) * 100000,CALCULATED_RATIO_WASTE_REVENUE,MEDIUM,Calculated: Waste_Generated / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Waste_Generated / Median) * 100000,CALCULATED_RATIO_LAND_REVENUE,MEDIUM,Calculated: Total_Land / Revenue_Cr,WRI Aqueduct 3.0 baseline water stress by state,5308.624782,24.130044376279926,69.21716,1781.647444248575,37.5110172,11.124,7232.254447824856,0.14794827081978207,2.6,386,9,Poor,26.0
TVS Supply Chain Solutions Limited,Transportation & Logistics,Delhi,Delhi,2139.65,0.62,0.0374641669027132,0.005225,0.0025247590738784,0.005225,0.0077497590738784,11.17967125,Tier 2,75%,440.77,10912.0,32400.0,18238.0,556.5,0.0,43752.77,20448.564017479493,8523.823989904891,260.0892669361811,,OK,0.0,1240.0,1240.0,651.124,0.0,,12.4,0.5251,0.0,,13.640964455332464,0.0,0.5795340359404575,0.0235837743406049,17980.0,145000.0,8523.823989904891,Extremely High (4-5),4.740250992449696,0.0,12400.0,88.0,415.0,8.4,0.0480699999999999,20.44856401747949,0.2600892669361811,GEMINI_G6.1_405_HAP,HIGH,LEGITIMATE_SERVICE,BRSR FY24,Logistics/Service - BRSR reports Nil,PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),PRE_V7_BASELINE,LOW-MEDIUM,LEGITIMATE_NO_DISCLOSURE,,No water recycling data disclosed after multiple Gemini attempts - retained as zero per user directive,PRE_V7_BASELINE,LOW-MEDIUM,LEGITIMATE_LEASED_MODEL,,"Zero land owned - operates on leased model (Leased: 1240.0 ha, Total: 1240.0 ha)",PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),CALCULATED_SUM_SCOPES,MEDIUM,CALCULATED_RATIO_GHG_REVENUE,MEDIUM,CALCULATED_MEDIAN_NORM,MEDIUM,CALCULATED_GIS_AQUEDUCT,HIGH,,,LEGITIMATE_NO_DISCLOSURE,LEGITIMATE_NO_DISCLOSURE,LEGITIMATE_NO_RESTORATION_PROGRAM,,,,,,,,,,,,,,,,,,,,Calculated: Scope1 + Scope2 + Scope3,Calculated: Total_GHG / Revenue_Cr,Calculated: (Total_GHG / Median) * 100000,CALCULATED_RATIO_WATER_REVENUE,MEDIUM,Calculated: Water_Consumption / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Water_Consumption / Median) * 100000,CALCULATED_RATIO_WASTE_REVENUE,MEDIUM,Calculated: Waste_Generated / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Waste_Generated / Median) * 100000,CALCULATED_RATIO_LAND_REVENUE,MEDIUM,Calculated: Total_Land / Revenue_Cr,WRI Aqueduct 3.0 baseline water stress by state,19.9353305,0.8692642784026781,101.68992,45.475870175002036,4.06928,3.8106,175.8502649534047,0.08218646271745597,4.8,271,6,Average,48.0
Tamilnad Mercantile Bank Limited,Banking & Financial Services,Bangalore,Karnataka,6141.752965359,0.48,0.0011797441546504,0.000297,0.0001030344239869,0.000297,0.0004000344239869,1.824100630711623,Tier 2,75%,1644.04,18442.54,450.0,148500.0,10.6,0.0,20536.58,3343.7652272618866,24178.76473338745,1.7258916240667137,,OK,0.0,3.2,3.2,0.7200000000000001,0.0,,4.44,0.225,0.0,,101.9533924897166,0.0,0.0005210238865107,0.0047797120417234,555.0,12500.0,24178.76473338745,Medium-High (2-3),2.7548369712610894,0.0,0.0,90.0,0.8,124.0,0.001632312,3.3437652272618865,0.0017258916240667,GEMINI_G6.1_405_HAP,HIGH,LEGITIMATE_SERVICE,BRSR FY24,Financial Services - BRSR explicitly reports Nil,PRE_V7_BASELINE,LOW-MEDIUM,LEGITIMATE_SERVICE,,Pre-existing zero - LEGITIMATE_SERVICE,PRE_V7_BASELINE,LOW-MEDIUM,LEGITIMATE_SERVICE,,Pre-existing zero - LEGITIMATE_SERVICE,PRE_V7_BASELINE,LOW-MEDIUM,LEGITIMATE_SERVICE,,Pre-existing zero - LEGITIMATE_SERVICE,PRE_V7_BASELINE,LOW-MEDIUM,,,Pre-existing zero - LEGITIMATE_OTHER,CALCULATED_SUM_SCOPES,MEDIUM,CALCULATED_RATIO_GHG_REVENUE,MEDIUM,CALCULATED_MEDIAN_NORM,MEDIUM,CALCULATED_GIS_AQUEDUCT,HIGH,CALCULATED_FROM_PCT,MEDIUM,LEGITIMATE_NO_DISCLOSURE,LEGITIMATE_NO_DISCLOSURE,LEGITIMATE_NO_RESTORATION_PROGRAM,,,,,,,,,,,,,,,,,,,,Calculated: Scope1 + Scope2 + Scope3,Calculated: Total_GHG / Revenue_Cr,Calculated: (Total_GHG / Median) * 100000,CALCULATED_RATIO_WATER_REVENUE,MEDIUM,Calculated: Water_Consumption / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Water_Consumption / Median) * 100000,CALCULATED_RATIO_WASTE_REVENUE,MEDIUM,Calculated: Waste_Generated / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Waste_Generated / Median) * 100000,CALCULATED_RATIO_LAND_REVENUE,MEDIUM,Calculated: Total_Land / Revenue_Cr,WRI Aqueduct 3.0 baseline water stress by state,17.157284,4.424339612090446,0.09600000000000002,0.9120503153558115,1.87806,0.35835,24.82608392744626,0.004042182104599694,8.8,61,51,Excellent,88.0
Tanla Platforms Limited,Chemicals & Fertilizers,Chennai,Tamil Nadu,4027.7215116,0.52,0.0374641669027132,0.005225,0.0049596147630883,0.005225,0.0101846147630882,21.04484489811,Tier 2,75%,102.52,1029.0,958.93,8059.4,14.43,0.0,2090.45,519.0155262670022,2000.982435550373,3.582670737895115,,OK,0.4,5.0,5.4,2.8355400000000004,0.0,,100.0,0.5251,0.0,,101.9533924897166,0.0,0.0012413966520773,0.0038545356611778,12450.0,12450.0,2000.982435550373,Extremely High (4-5),5.0,0.0,0.0,95.0,0.2,14.5,0.0205238,0.5190155262670022,0.0035826707378951,GEMINI_G6.1_405_HAP,HIGH,LEGITIMATE_SERVICE,BRSR FY24,IT Services - BRSR explicitly reports Nil,PRE_V7_BASELINE,LOW-MEDIUM,LEGITIMATE_SERVICE,,Pre-existing zero - LEGITIMATE_SERVICE,PRE_V7_BASELINE,LOW-MEDIUM,LEGITIMATE_NO_DISCLOSURE,,No water recycling data disclosed after multiple Gemini attempts - retained as zero per user directive,PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),CALCULATED_SUM_SCOPES,MEDIUM,CALCULATED_RATIO_GHG_REVENUE,MEDIUM,CALCULATED_MEDIAN_NORM,MEDIUM,CALCULATED_GIS_AQUEDUCT,HIGH,,,LEGITIMATE_NO_DISCLOSURE,LEGITIMATE_NO_DISCLOSURE,LEGITIMATE_NO_RESTORATION_PROGRAM,,,,,,,,,,,,,,,,,,,,Calculated: Scope1 + Scope2 + Scope3,Calculated: Total_GHG / Revenue_Cr,Calculated: (Total_GHG / Median) * 100000,CALCULATED_RATIO_WATER_REVENUE,MEDIUM,Calculated: Water_Consumption / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Water_Consumption / Median) * 100000,CALCULATED_RATIO_WASTE_REVENUE,MEDIUM,Calculated: Waste_Generated / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Waste_Generated / Median) * 100000,CALCULATED_RATIO_LAND_REVENUE,MEDIUM,Calculated: Total_Land / Revenue_Cr,WRI Aqueduct 3.0 baseline water stress by state,0.49468725,0.40297,0.4860432,142.88710996900016,0.2342515,0.0,144.50506191900016,0.03587762001489422,7.6,124,1,Good,76.0
Tata Consultancy Services Limited,Information Technology,Kolkata,West Bengal,255324.0,0.58,0.0009696637386769,0.000396,2.3346671278642465e-06,0.000396,0.0003983346671278,101.108304,Tier 2,75%,20494.8,55599.0,523810.0,3488269.0,9983.0,0.0,599903.8,2349.578574673748,13662.127336247278,39.09934044586486,,OK,455.0,120.0,575.0,129.48999999999998,45.0,,60.0,0.2251999999999999,34.75171827940382,,5.972208838233445,0.0,0.0022520405445629,0.0736818846610612,907200.0,1512000.0,13662.127336247278,High (3-4),3.5373283489374976,45.8,0.0,92.0,142.0,2845.0,0.095393628,2.349578574673748,0.0390993404458648,GEMINI_G6.1_405_HAP,HIGH,LEGITIMATE_SERVICE,BRSR FY24,IT Services - BRSR explicitly reports Nil,PRE_V7_BASELINE,LOW-MEDIUM,LEGITIMATE_ZLD,,Pre-existing zero - LEGITIMATE_ZLD,PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),CALCULATED_FROM_GJ,HIGH,,,Carried forward from earlier version (v3/v4/GIS),CALCULATED_SUM_SCOPES,MEDIUM,CALCULATED_RATIO_GHG_REVENUE,MEDIUM,CALCULATED_MEDIAN_NORM,MEDIUM,CALCULATED_GIS_AQUEDUCT,HIGH,,,LEGITIMATE_NO_DISCLOSURE,,,,,,,,,,,,,,,,,,,,,,Calculated: Scope1 + Scope2 + Scope3,Calculated: Total_GHG / Revenue_Cr,Calculated: (Total_GHG / Median) * 100000,CALCULATED_RATIO_WATER_REVENUE,MEDIUM,Calculated: Water_Consumption / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Water_Consumption / Median) * 100000,CALCULATED_RATIO_WASTE_REVENUE,MEDIUM,Calculated: Waste_Generated / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Waste_Generated / Median) * 100000,CALCULATED_RATIO_LAND_REVENUE,MEDIUM,Calculated: Total_Land / Revenue_Cr,WRI Aqueduct 3.0 baseline water stress by state,240.03983,99.06865842977138,20.0592,669.775391415049,54.59264,18.144,1101.6797198448203,0.004314830254284048,8.7,66,8,Excellent,87.0
Tata Consumer Products Limited,FMCG & Consumer Goods,Hyderabad,Telangana,103550.180584437,0.45,0.0374641669027132,0.005225,0.001108698875853,0.005225,0.006333698875853,541.0496935536833,Tier 2,75%,64943.0,71211.0,112000.0,4015617.0,24065.0,44.2,248154.0,2396.4612963436603,38779.43019834313,232.39940156721303,0.0,OK,4500.0,1200.0,5700.0,2993.07,850.0,,26.4,0.5251,28.398934872889708,,13.640964455332464,0.0,0.0550457755633955,0.0074676130715497,592680.0,2245000.0,38779.43019834313,Low-Medium (1-2),1.2387094847897109,14.2,124500.0,95.0,28450.0,1.4,0.0794513499999999,2.39646129634366,0.232399401567213,GEMINI_G6.1_405_HAP,HIGH,,BRSR FY24,"PM: 12.1t, NOx: 24.1t, SOx: 8.0t",PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),CALCULATED_SUM_SCOPES,MEDIUM,CALCULATED_RATIO_GHG_REVENUE,MEDIUM,CALCULATED_MEDIAN_NORM,MEDIUM,CALCULATED_GIS_AQUEDUCT,HIGH,,,LEGITIMATE_NO_DISCLOSURE,,,,,,,,,,,,,,,,,,,,,,Calculated: Scope1 + Scope2 + Scope3,Calculated: Total_GHG / Revenue_Cr,Calculated: (Total_GHG / Median) * 100000,CALCULATED_RATIO_WATER_REVENUE,MEDIUM,Calculated: Water_Consumption / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Water_Consumption / Median) * 100000,CALCULATED_RATIO_WASTE_REVENUE,MEDIUM,Calculated: Waste_Generated / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Waste_Generated / Median) * 100000,CALCULATED_RATIO_LAND_REVENUE,MEDIUM,Calculated: Total_Land / Revenue_Cr,WRI Aqueduct 3.0 baseline water stress by state,102.80155,60.24168390079343,365.0456,2449.786633958696,252.90251,49.5696,3280.347577859489,0.031678820445751175,7.7,119,1,Good,77.0
Tata Elxsi Limited,Information Technology,Pune,Maharashtra,3729.0483,0.42,0.0009696637386769,0.000396,0.0001146561853165,0.000396,0.0005106561853165,1.4767031268,Tier 2,75%,114.9,4826.0,2606.0,73704.0,45.7,0.0,7546.9,2023.8139581082928,19764.828468432548,12.255137591004118,0.0,OK,0.0,15.0,15.0,3.378,0.0,MSA_PROXY_HIGH,18.5,0.2251999999999999,0.0,0.2266666666666666,101.9533924897166,0.0,0.0040224740451873,0.0063315250252991,7862.5,42500.0,19764.828468432548,Extremely High (4-5),4.550497834483458,38.0,0.0,98.0,0.8,45.2,0.001406592,2.023813958108293,0.0122551375910041,PRE_V7_BASELINE,LOW-MEDIUM,LEGITIMATE_SERVICE,,Pre-existing zero - LEGITIMATE_SERVICE,PRE_V7_BASELINE,LOW-MEDIUM,LEGITIMATE_SERVICE,,Pre-existing zero - LEGITIMATE_SERVICE,PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),PRE_V7_BASELINE,LOW-MEDIUM,LEGITIMATE_SERVICE,,Pre-existing zero - LEGITIMATE_SERVICE,PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),CALCULATED_SUM_SCOPES,MEDIUM,CALCULATED_RATIO_GHG_REVENUE,MEDIUM,CALCULATED_MEDIAN_NORM,MEDIUM,CALCULATED_GIS_AQUEDUCT,HIGH,,,LEGITIMATE_NO_DISCLOSURE,LEGITIMATE_SERVICE,LEGITIMATE_SERVICE,,,,,,,,,,,,,,,,,,,,Calculated: Scope1 + Scope2 + Scope3,Calculated: Total_GHG / Revenue_Cr,Calculated: (Total_GHG / Median) * 100000,CALCULATED_RATIO_WATER_REVENUE,MEDIUM,Calculated: Water_Consumption / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Water_Consumption / Median) * 100000,CALCULATED_RATIO_WASTE_REVENUE,MEDIUM,Calculated: Waste_Generated / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Waste_Generated / Median) * 100000,CALCULATED_RATIO_LAND_REVENUE,MEDIUM,Calculated: Total_Land / Revenue_Cr,WRI Aqueduct 3.0 baseline water stress by state,3.7835625,2.7434935155432845,0.57024,6.9692671448783905,0.731014,1.039125,15.836702160421675,0.004246848226777239,8.7,66,8,Excellent,87.0
Tata Investment Corporation Limited,Banking & Financial Services,Ahmedabad,Gujarat,806.5007,0.51,0.0011797441546504,0.000297,0.001570938691571,0.000297,0.0018679386915709,0.2395307079,Tier 2,75%,0.0,34.04,796.0,268.22,0.17,0.0,830.04,1029.1869554483956,332.57255697360216,0.2107871698065482,,OK,0.0,0.0,0.0,0.0,0.0,,0.0,,,,5.972208838233445,0.0,0.0,0.1322028653087447,0.0,1850.0,332.57255697360216,Low-Medium (1-2),1.6740104458720415,0.0,0.0,100.0,0.01,0.5,0.000113751,1.0291869554483957,0.0002107871698065,GEMINI_G6.1_405_HAP,HIGH,LEGITIMATE_SERVICE,BRSR FY24,Financial Services - BRSR explicitly reports Nil,PRE_V7_BASELINE,LOW-MEDIUM,LEGITIMATE_SERVICE,,Pre-existing zero - LEGITIMATE_SERVICE,PRE_V7_BASELINE,LOW-MEDIUM,LEGITIMATE_SERVICE,,Pre-existing zero - LEGITIMATE_SERVICE,PRE_V7_BASELINE,LOW-MEDIUM,LEGITIMATE_SERVICE,,Pre-existing zero - LEGITIMATE_SERVICE,PRE_V7_BASELINE,LOW-MEDIUM,LEGITIMATE_OTHER,,Pre-existing zero - LEGITIMATE_OTHER,CALCULATED_SUM_SCOPES,MEDIUM,CALCULATED_RATIO_GHG_REVENUE,MEDIUM,CALCULATED_MEDIAN_NORM,MEDIUM,CALCULATED_GIS_AQUEDUCT,HIGH,,,LEGITIMATE_NO_DISCLOSURE,LEGITIMATE_NO_DISCLOSURE,,LEGITIMATE_NO_LAND,LEGITIMATE_OTHER,LEGITIMATE_SERVICE,,,,,LEGITIMATE_NO_LAND,,,,,LEGITIMATE_NO_LAND,LEGITIMATE_NO_LAND,,,,,,Calculated: Scope1 + Scope2 + Scope3,Calculated: Total_GHG / Revenue_Cr,Calculated: (Total_GHG / Median) * 100000,CALCULATED_RATIO_WATER_REVENUE,MEDIUM,Calculated: Water_Consumption / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Water_Consumption / Median) * 100000,CALCULATED_RATIO_WASTE_REVENUE,MEDIUM,Calculated: Waste_Generated / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Waste_Generated / Median) * 100000,,,,WRI Aqueduct 3.0 baseline water stress by state,0.367234,0.005382127736126192,0.0,0.11976535395,0.00775,0.0555,0.5556314816861262,0.0006889411028237497,9.8,8,6,Excellent,98.0
Tata Motors Limited,Manufacturing - Automobiles,Mumbai,Maharashtra,71877.6150865,0.55,0.0374641669027132,0.005225,4.70517797366057e-05,0.005225,0.0052720517797366,375.5605388269624,Tier 2,75%,43754.0,131407.0,164885353.0,2847107.0,102600.8,111.0,165060514.0,2296410.555655756,39610.48229791282,1427.4374556880705,0.0,OK,1450.0,85.0,1535.0,806.0285,22.0,,16.5,0.5251,2.72943202380561,,5.972208838233445,0.0,0.0213557447357251,0.1099982108729224,865425.0,5245000.0,39610.48229791282,Medium-High (2-3),2.278735819349852,68.4,104126.0,99.5,45800.0,45.2,2.2881738,2296.410555655756,1.4274374556880702,PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),GEMINI_QUICK_EXTRACTION,HIGH,,BRSR FY24,Kilolitres; combined CV and PV division discharge,PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),CALCULATED_SUM_SCOPES,MEDIUM,CALCULATED_RATIO_GHG_REVENUE,MEDIUM,CALCULATED_MEDIAN_NORM,MEDIUM,CALCULATED_GIS_AQUEDUCT,HIGH,,,LEGITIMATE_NO_DISCLOSURE,,,,,,,,,,,,,,,,,,,,,,Calculated: Scope1 + Scope2 + Scope3,Calculated: Total_GHG / Revenue_Cr,Calculated: (Total_GHG / Median) * 100000,CALCULATED_RATIO_WATER_REVENUE,MEDIUM,Calculated: Water_Consumption / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Water_Consumption / Median) * 100000,CALCULATED_RATIO_WASTE_REVENUE,MEDIUM,Calculated: Waste_Generated / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Waste_Generated / Median) * 100000,CALCULATED_RATIO_LAND_REVENUE,MEDIUM,Calculated: Total_Land / Revenue_Cr,WRI Aqueduct 3.0 baseline water stress by state,70113.465925,47.7877614777413,118.86228,3241.1197537925136,470.225104,131.38725,74122.84807427025,1.0312368876606197,0.5,497,13,Critical,5.0
Tata Steel Limited,Metals & Mining,Delhi,Delhi,140932.649047966,0.62,0.0840934065650114,0.0096249999999999,0.0002275075798329,0.0096249999999999,0.0098525075798328,1356.4767470866586,Tier 2,75%,61.0,5.0,23500000.0,110829245.15,17352473.0,59280.0,23500066.0,166746.78407557515,786398.6514031934,123125.99754010256,0.0,OK,18450.0,4200.0,22650.0,16421.25,540.0,,0.03,0.725,3.288422014158484,,5.972208838233445,850.0,0.1607150660475497,0.0747363476201626,85626.0,285421000.0,786398.6514031934,Medium-High (2-3),2.753324227958105,32.4,4120000.0,99.8,14580.0,112.4,2.205761249999977,166.74678407557516,123.12599754010256,PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),CALCULATED_SUM_SCOPES,MEDIUM,CALCULATED_RATIO_GHG_REVENUE,MEDIUM,CALCULATED_MEDIAN_NORM,MEDIUM,CALCULATED_GIS_AQUEDUCT,HIGH,,,,,,,,,,,,,,,,,,,,,,,,,Calculated: Scope1 + Scope2 + Scope3,Calculated: Total_GHG / Revenue_Cr,Calculated: (Total_GHG / Median) * 100000,CALCULATED_RATIO_WATER_REVENUE,MEDIUM,Calculated: Water_Consumption / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Water_Consumption / Median) * 100000,CALCULATED_RATIO_WASTE_REVENUE,MEDIUM,Calculated: Waste_Generated / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Waste_Generated / Median) * 100000,CALCULATED_RATIO_LAND_REVENUE,MEDIUM,Calculated: Total_Land / Revenue_Cr,WRI Aqueduct 3.0 baseline water stress by state,9987.55185,2765.8071324872126,2651.1,11840.672211939178,17523.287946,8560.06122,53328.48036042639,0.3783969202358227,1.3,455,14,Critical,13.0
