Company_Name,Indicator_ID,Indicator_Name,Value,Unit,Dimension,Data_Source,XBRL_Tag,Data_Tier,Confidence,FY_Year,Verification,Calculation_Method,Tolerance,Within_Tolerance
KARUR VYSYA BANK LIMITED,2.3_water_intensity,Water Intensity,2.1283231328,KL/Rs Cr,2. Freshwater,BRSR_XBRL,WaterIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KARUR VYSYA BANK LIMITED,5.2_total_waste_generated,Total Waste Generated,174.81,tonnes,5. Pollution,BRSR_XBRL,TotalWasteGenerated,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KARUR VYSYA BANK LIMITED,5.2_total_waste_recovered,Total Waste Recovered,0.0,tonnes,5. Pollution,BRSR_XBRL,TotalWasteRecovered,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KARUR VYSYA BANK LIMITED,5.2_total_waste_disposed,Total Waste Disposed,0.0,tonnes,5. Pollution,BRSR_XBRL,TotalWasteDisposed,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KARUR VYSYA BANK LIMITED,5.2_waste_recycled,Waste Recycled,0.0,tonnes,5. Pollution,BRSR_XBRL,WasteRecoveredThroughRecycled,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KARUR VYSYA BANK LIMITED,5.2_waste_reused,Waste Reused,0.0,tonnes,5. Pollution,BRSR_XBRL,WasteRecoveredThroughReUsed,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KARUR VYSYA BANK LIMITED,5.2_plastic_waste,Plastic Waste Generated,0.0,tonnes,5. Pollution,BRSR_XBRL,PlasticWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KARUR VYSYA BANK LIMITED,5.2_e_waste,E-Waste Generated,62.97,tonnes,5. Pollution,BRSR_XBRL,EWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KARUR VYSYA BANK LIMITED,5.2_battery_waste,Battery Waste,111.84,tonnes,5. Pollution,BRSR_XBRL,BatteryWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KARUR VYSYA BANK LIMITED,5.2_biomedical_waste,Biomedical Waste,0.0,tonnes,5. Pollution,BRSR_XBRL,BioMedicalWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KARUR VYSYA BANK LIMITED,5.2_radioactive_waste,Radioactive Waste,0.0,tonnes,5. Pollution,BRSR_XBRL,RadioactiveWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KARUR VYSYA BANK LIMITED,5.3_waste_intensity,Waste Intensity,0.0151908436,tonnes/Rs Cr,5. Pollution,BRSR_XBRL,WasteIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Kaynes Technology India Limited,1.1_scope1_emissions,Scope 1 GHG Emissions,527.75,tCO2e,1. Climate & Atmosphere,BRSR_XBRL,TotalScope1Emissions,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Kaynes Technology India Limited,1.2_scope2_emissions,Scope 2 GHG Emissions,5802.78,tCO2e,1. Climate & Atmosphere,BRSR_XBRL,TotalScope2Emissions,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Kaynes Technology India Limited,1.4_total_energy_renewable,Total Energy from Renewable Sources,4546.9,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Kaynes Technology India Limited,1.4_total_energy_non_renewable,Total Energy from Non-Renewable Sources,36124.75,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromNonRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Kaynes Technology India Limited,1.4_total_energy,Total Energy Consumption,40671.65,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromRenewableAndNonRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Kaynes Technology India Limited,1.4_energy_intensity,Energy Intensity,2.1234e-06,GJ/Rs Cr,1. Climate & Atmosphere,BRSR_XBRL,EnergyIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Kaynes Technology India Limited,2.1_water_withdrawal,Total Water Withdrawal,78077.35,KL,2. Freshwater,BRSR_XBRL,TotalVolumeOfWaterWithdrawal,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Kaynes Technology India Limited,2.2_water_discharged,Total Water Discharged,0.0,KL,2. Freshwater,BRSR_XBRL,TotalWaterDischargedInKilolitres,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Kaynes Technology India Limited,2.3_water_intensity,Water Intensity,4.0762e-06,KL/Rs Cr,2. Freshwater,BRSR_XBRL,WaterIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Kaynes Technology India Limited,5.1_hazardous_air_pollutants,Hazardous Air Pollutants,0.0,tonnes,5. Pollution,BRSR_XBRL,HazardousAirPollutants,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Kaynes Technology India Limited,5.2_total_waste_generated,Total Waste Generated,302.78,tonnes,5. Pollution,BRSR_XBRL,TotalWasteGenerated,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Kaynes Technology India Limited,5.2_total_waste_recovered,Total Waste Recovered,12.32,tonnes,5. Pollution,BRSR_XBRL,TotalWasteRecovered,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Kaynes Technology India Limited,5.2_total_waste_disposed,Total Waste Disposed,290.46,tonnes,5. Pollution,BRSR_XBRL,TotalWasteDisposed,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Kaynes Technology India Limited,5.2_waste_recycled,Waste Recycled,0.0,tonnes,5. Pollution,BRSR_XBRL,WasteRecoveredThroughRecycled,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Kaynes Technology India Limited,5.2_waste_reused,Waste Reused,0.0,tonnes,5. Pollution,BRSR_XBRL,WasteRecoveredThroughReUsed,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Kaynes Technology India Limited,5.2_plastic_waste,Plastic Waste Generated,78.07,tonnes,5. Pollution,BRSR_XBRL,PlasticWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Kaynes Technology India Limited,5.2_e_waste,E-Waste Generated,12.32,tonnes,5. Pollution,BRSR_XBRL,EWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Kaynes Technology India Limited,5.2_battery_waste,Battery Waste,0.0,tonnes,5. Pollution,BRSR_XBRL,BatteryWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Kaynes Technology India Limited,5.2_biomedical_waste,Biomedical Waste,0.94,tonnes,5. Pollution,BRSR_XBRL,BioMedicalWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Kaynes Technology India Limited,5.2_radioactive_waste,Radioactive Waste,0.0,tonnes,5. Pollution,BRSR_XBRL,RadioactiveWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Kaynes Technology India Limited,5.3_waste_intensity,Waste Intensity,1.58e-08,tonnes/Rs Cr,5. Pollution,BRSR_XBRL,WasteIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEC International Limited,1.1_scope1_emissions,Scope 1 GHG Emissions,61095.06,tCO2e,1. Climate & Atmosphere,BRSR_XBRL,TotalScope1Emissions,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEC International Limited,1.2_scope2_emissions,Scope 2 GHG Emissions,35442.83,tCO2e,1. Climate & Atmosphere,BRSR_XBRL,TotalScope2Emissions,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEC International Limited,1.3_scope3_emissions,Scope 3 GHG Emissions,0.0,tCO2e,1. Climate & Atmosphere,BRSR_XBRL,TotalScope3Emissions,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEC International Limited,1.4_total_energy_renewable,Total Energy from Renewable Sources,51005.96,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEC International Limited,1.4_total_energy_non_renewable,Total Energy from Non-Renewable Sources,997403.68,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromNonRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEC International Limited,1.4_total_energy,Total Energy Consumption,1048409.64,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromRenewableAndNonRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEC International Limited,1.4_energy_intensity,Energy Intensity,5.3026e-06,GJ/Rs Cr,1. Climate & Atmosphere,BRSR_XBRL,EnergyIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEC International Limited,2.1_water_withdrawal,Total Water Withdrawal,1728858.92,KL,2. Freshwater,BRSR_XBRL,TotalVolumeOfWaterWithdrawal,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEC International Limited,2.2_water_discharged,Total Water Discharged,77765.0,KL,2. Freshwater,BRSR_XBRL,TotalWaterDischargedInKilolitres,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEC International Limited,2.3_water_intensity,Water Intensity,7.9219e-06,KL/Rs Cr,2. Freshwater,BRSR_XBRL,WaterIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEC International Limited,5.1_hazardous_air_pollutants,Hazardous Air Pollutants,0.0,tonnes,5. Pollution,BRSR_XBRL,HazardousAirPollutants,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEC International Limited,5.2_total_waste_generated,Total Waste Generated,36175.34,tonnes,5. Pollution,BRSR_XBRL,TotalWasteGenerated,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEC International Limited,5.2_total_waste_recovered,Total Waste Recovered,16287.4,tonnes,5. Pollution,BRSR_XBRL,TotalWasteRecovered,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEC International Limited,5.2_total_waste_disposed,Total Waste Disposed,18908.9,tonnes,5. Pollution,BRSR_XBRL,TotalWasteDisposed,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEC International Limited,5.2_waste_recycled,Waste Recycled,13546.5,tonnes,5. Pollution,BRSR_XBRL,WasteRecoveredThroughRecycled,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEC International Limited,5.2_waste_reused,Waste Reused,1611.0,tonnes,5. Pollution,BRSR_XBRL,WasteRecoveredThroughReUsed,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEC International Limited,5.2_plastic_waste,Plastic Waste Generated,65.6,tonnes,5. Pollution,BRSR_XBRL,PlasticWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEC International Limited,5.2_e_waste,E-Waste Generated,1.29,tonnes,5. Pollution,BRSR_XBRL,EWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEC International Limited,5.2_battery_waste,Battery Waste,0.0,tonnes,5. Pollution,BRSR_XBRL,BatteryWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEC International Limited,5.2_biomedical_waste,Biomedical Waste,0.55,tonnes,5. Pollution,BRSR_XBRL,BioMedicalWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEC International Limited,5.2_radioactive_waste,Radioactive Waste,0.0,tonnes,5. Pollution,BRSR_XBRL,RadioactiveWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEC International Limited,5.3_waste_intensity,Waste Intensity,1.83e-07,tonnes/Rs Cr,5. Pollution,BRSR_XBRL,WasteIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEI INDUSTRIES LIMITED,1.1_scope1_emissions,Scope 1 GHG Emissions,7297.46,tCO2e,1. Climate & Atmosphere,BRSR_XBRL,TotalScope1Emissions,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEI INDUSTRIES LIMITED,1.2_scope2_emissions,Scope 2 GHG Emissions,79336.47,tCO2e,1. Climate & Atmosphere,BRSR_XBRL,TotalScope2Emissions,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEI INDUSTRIES LIMITED,1.3_scope3_emissions,Scope 3 GHG Emissions,336735.4,tCO2e,1. Climate & Atmosphere,BRSR_XBRL,TotalScope3Emissions,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEI INDUSTRIES LIMITED,1.4_total_energy_renewable,Total Energy from Renewable Sources,15138.51,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEI INDUSTRIES LIMITED,1.4_total_energy_non_renewable,Total Energy from Non-Renewable Sources,510328.35,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromNonRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEI INDUSTRIES LIMITED,1.4_total_energy,Total Energy Consumption,525466.86,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromRenewableAndNonRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEI INDUSTRIES LIMITED,1.4_energy_intensity,Energy Intensity,5.3972e-06,GJ/Rs Cr,1. Climate & Atmosphere,BRSR_XBRL,EnergyIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEI INDUSTRIES LIMITED,2.1_water_withdrawal,Total Water Withdrawal,102582.0,KL,2. Freshwater,BRSR_XBRL,TotalVolumeOfWaterWithdrawal,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEI INDUSTRIES LIMITED,2.2_water_discharged,Total Water Discharged,0.0,KL,2. Freshwater,BRSR_XBRL,TotalWaterDischargedInKilolitres,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEI INDUSTRIES LIMITED,2.3_water_intensity,Water Intensity,1.0536e-06,KL/Rs Cr,2. Freshwater,BRSR_XBRL,WaterIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEI INDUSTRIES LIMITED,5.1_hazardous_air_pollutants,Hazardous Air Pollutants,0.0,tonnes,5. Pollution,BRSR_XBRL,HazardousAirPollutants,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEI INDUSTRIES LIMITED,5.2_total_waste_generated,Total Waste Generated,13913.1809,tonnes,5. Pollution,BRSR_XBRL,TotalWasteGenerated,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEI INDUSTRIES LIMITED,5.2_total_waste_recovered,Total Waste Recovered,13903.19,tonnes,5. Pollution,BRSR_XBRL,TotalWasteRecovered,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEI INDUSTRIES LIMITED,5.2_total_waste_disposed,Total Waste Disposed,9.99,tonnes,5. Pollution,BRSR_XBRL,TotalWasteDisposed,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEI INDUSTRIES LIMITED,5.2_waste_recycled,Waste Recycled,9354.24,tonnes,5. Pollution,BRSR_XBRL,WasteRecoveredThroughRecycled,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEI INDUSTRIES LIMITED,5.2_waste_reused,Waste Reused,4548.95,tonnes,5. Pollution,BRSR_XBRL,WasteRecoveredThroughReUsed,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEI INDUSTRIES LIMITED,5.2_plastic_waste,Plastic Waste Generated,467.42,tonnes,5. Pollution,BRSR_XBRL,PlasticWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEI INDUSTRIES LIMITED,5.2_e_waste,E-Waste Generated,1.96,tonnes,5. Pollution,BRSR_XBRL,EWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEI INDUSTRIES LIMITED,5.2_battery_waste,Battery Waste,0.0,tonnes,5. Pollution,BRSR_XBRL,BatteryWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEI INDUSTRIES LIMITED,5.2_biomedical_waste,Biomedical Waste,0.0009,tonnes,5. Pollution,BRSR_XBRL,BioMedicalWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEI INDUSTRIES LIMITED,5.2_radioactive_waste,Radioactive Waste,0.0,tonnes,5. Pollution,BRSR_XBRL,RadioactiveWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KEI INDUSTRIES LIMITED,5.3_waste_intensity,Waste Intensity,1.429e-07,tonnes/Rs Cr,5. Pollution,BRSR_XBRL,WasteIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Keystone Realtors Limited,1.1_scope1_emissions,Scope 1 GHG Emissions,2199.99,tCO2e,1. Climate & Atmosphere,BRSR_XBRL,TotalScope1Emissions,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Keystone Realtors Limited,1.2_scope2_emissions,Scope 2 GHG Emissions,5494.23,tCO2e,1. Climate & Atmosphere,BRSR_XBRL,TotalScope2Emissions,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Keystone Realtors Limited,1.3_scope3_emissions,Scope 3 GHG Emissions,42058.35,tCO2e,1. Climate & Atmosphere,BRSR_XBRL,TotalScope3Emissions,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Keystone Realtors Limited,1.4_total_energy_renewable,Total Energy from Renewable Sources,13896698400.0,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Keystone Realtors Limited,1.4_total_energy_non_renewable,Total Energy from Non-Renewable Sources,36305597433.59,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromNonRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Keystone Realtors Limited,1.4_total_energy,Total Energy Consumption,50202295833.59,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromRenewableAndNonRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Keystone Realtors Limited,1.4_energy_intensity,Energy Intensity,9.1171397361,GJ/Rs Cr,1. Climate & Atmosphere,BRSR_XBRL,EnergyIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Keystone Realtors Limited,2.1_water_withdrawal,Total Water Withdrawal,683258.42,KL,2. Freshwater,BRSR_XBRL,TotalVolumeOfWaterWithdrawal,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Keystone Realtors Limited,2.2_water_discharged,Total Water Discharged,0.0,KL,2. Freshwater,BRSR_XBRL,TotalWaterDischargedInKilolitres,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Keystone Realtors Limited,2.3_water_intensity,Water Intensity,0.0001240852,KL/Rs Cr,2. Freshwater,BRSR_XBRL,WaterIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Keystone Realtors Limited,5.1_hazardous_air_pollutants,Hazardous Air Pollutants,0.0,tonnes,5. Pollution,BRSR_XBRL,HazardousAirPollutants,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Keystone Realtors Limited,5.2_total_waste_generated,Total Waste Generated,224130.04,tonnes,5. Pollution,BRSR_XBRL,TotalWasteGenerated,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Keystone Realtors Limited,5.2_total_waste_recovered,Total Waste Recovered,0.0,tonnes,5. Pollution,BRSR_XBRL,TotalWasteRecovered,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Keystone Realtors Limited,5.2_total_waste_disposed,Total Waste Disposed,0.0,tonnes,5. Pollution,BRSR_XBRL,TotalWasteDisposed,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Keystone Realtors Limited,5.2_waste_recycled,Waste Recycled,0.0,tonnes,5. Pollution,BRSR_XBRL,WasteRecoveredThroughRecycled,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Keystone Realtors Limited,5.2_waste_reused,Waste Reused,0.0,tonnes,5. Pollution,BRSR_XBRL,WasteRecoveredThroughReUsed,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Keystone Realtors Limited,5.2_plastic_waste,Plastic Waste Generated,0.21,tonnes,5. Pollution,BRSR_XBRL,PlasticWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Keystone Realtors Limited,5.2_e_waste,E-Waste Generated,0.0,tonnes,5. Pollution,BRSR_XBRL,EWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Keystone Realtors Limited,5.2_battery_waste,Battery Waste,0.0,tonnes,5. Pollution,BRSR_XBRL,BatteryWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Keystone Realtors Limited,5.2_biomedical_waste,Biomedical Waste,0.0,tonnes,5. Pollution,BRSR_XBRL,BioMedicalWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Keystone Realtors Limited,5.2_radioactive_waste,Radioactive Waste,0.0,tonnes,5. Pollution,BRSR_XBRL,RadioactiveWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Keystone Realtors Limited,5.3_waste_intensity,Waste Intensity,4.07038e-05,tonnes/Rs Cr,5. Pollution,BRSR_XBRL,WasteIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KFin Technologies Limited,1.1_scope1_emissions,Scope 1 GHG Emissions,16.8,tCO2e,1. Climate & Atmosphere,BRSR_XBRL,TotalScope1Emissions,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KFin Technologies Limited,1.2_scope2_emissions,Scope 2 GHG Emissions,3182.04,tCO2e,1. Climate & Atmosphere,BRSR_XBRL,TotalScope2Emissions,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KFin Technologies Limited,1.3_scope3_emissions,Scope 3 GHG Emissions,265.05,tCO2e,1. Climate & Atmosphere,BRSR_XBRL,TotalScope3Emissions,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KFin Technologies Limited,1.4_total_energy_renewable,Total Energy from Renewable Sources,0.0,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KFin Technologies Limited,1.4_total_energy_non_renewable,Total Energy from Non-Renewable Sources,16209.88,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromNonRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KFin Technologies Limited,1.4_total_energy,Total Energy Consumption,16209.88,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromRenewableAndNonRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KFin Technologies Limited,1.4_energy_intensity,Energy Intensity,1.5358e-06,GJ/Rs Cr,1. Climate & Atmosphere,BRSR_XBRL,EnergyIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KFin Technologies Limited,2.1_water_withdrawal,Total Water Withdrawal,7624.96,KL,2. Freshwater,BRSR_XBRL,TotalVolumeOfWaterWithdrawal,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KFin Technologies Limited,2.2_water_discharged,Total Water Discharged,0.0,KL,2. Freshwater,BRSR_XBRL,TotalWaterDischargedInKilolitres,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KFin Technologies Limited,2.3_water_intensity,Water Intensity,7.224e-07,KL/Rs Cr,2. Freshwater,BRSR_XBRL,WaterIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KFin Technologies Limited,5.1_hazardous_air_pollutants,Hazardous Air Pollutants,0.0,tonnes,5. Pollution,BRSR_XBRL,HazardousAirPollutants,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KFin Technologies Limited,5.2_total_waste_generated,Total Waste Generated,17.89,tonnes,5. Pollution,BRSR_XBRL,TotalWasteGenerated,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KFin Technologies Limited,5.2_total_waste_recovered,Total Waste Recovered,17.89,tonnes,5. Pollution,BRSR_XBRL,TotalWasteRecovered,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KFin Technologies Limited,5.2_total_waste_disposed,Total Waste Disposed,0.0,tonnes,5. Pollution,BRSR_XBRL,TotalWasteDisposed,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KFin Technologies Limited,5.2_waste_recycled,Waste Recycled,17.89,tonnes,5. Pollution,BRSR_XBRL,WasteRecoveredThroughRecycled,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KFin Technologies Limited,5.2_waste_reused,Waste Reused,0.0,tonnes,5. Pollution,BRSR_XBRL,WasteRecoveredThroughReUsed,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KFin Technologies Limited,5.2_plastic_waste,Plastic Waste Generated,0.0,tonnes,5. Pollution,BRSR_XBRL,PlasticWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KFin Technologies Limited,5.2_e_waste,E-Waste Generated,3.2,tonnes,5. Pollution,BRSR_XBRL,EWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KFin Technologies Limited,5.2_battery_waste,Battery Waste,0.0,tonnes,5. Pollution,BRSR_XBRL,BatteryWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KFin Technologies Limited,5.2_biomedical_waste,Biomedical Waste,0.0,tonnes,5. Pollution,BRSR_XBRL,BioMedicalWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KFin Technologies Limited,5.2_radioactive_waste,Radioactive Waste,0.0,tonnes,5. Pollution,BRSR_XBRL,RadioactiveWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KFin Technologies Limited,5.3_waste_intensity,Waste Intensity,1.7e-09,tonnes/Rs Cr,5. Pollution,BRSR_XBRL,WasteIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KIOCL Limited,1.1_scope1_emissions,Scope 1 GHG Emissions,156229.0,tCO2e,1. Climate & Atmosphere,BRSR_XBRL,TotalScope1Emissions,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KIOCL Limited,1.2_scope2_emissions,Scope 2 GHG Emissions,37833.0,tCO2e,1. Climate & Atmosphere,BRSR_XBRL,TotalScope2Emissions,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KIOCL Limited,1.4_total_energy_renewable,Total Energy from Renewable Sources,50151.0,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
KIOCL Limited,1.4_total_energy_non_renewable,Total Energy from Non-Renewable Sources,2128185.0,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromNonRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
