Company_Name,Indicator_ID,Indicator_Name,Dimension,Value,Unit,Data_Source,XBRL_Tag,Data_Tier,Confidence,FY_Year,Source_File,Verification,Calculation_Method,Tolerance,Within_Tolerance
Sandur Manganese  Iron Ores Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,83976.16,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,Sandur_Manganese__Iron_Ores_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Sandur Manganese  Iron Ores Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,0.0,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Sandur_Manganese__Iron_Ores_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Sanofi India Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,5.6015e-06,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Sanofi_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Sanofi India Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,1.28,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,Sanofi_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Sanofi India Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,5.89,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,Sanofi_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Sanofi India Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,14.9,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,Sanofi_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Sanofi India Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,15.45,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Sanofi_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
SAPPHIRE FOODS INDIA LIMITED,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,6.7571e-06,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,SAPPHIRE_FOODS_INDIA_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
SAPPHIRE FOODS INDIA LIMITED,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,0.0,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,SAPPHIRE_FOODS_INDIA_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
SAPPHIRE FOODS INDIA LIMITED,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,0.0,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,SAPPHIRE_FOODS_INDIA_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
SAPPHIRE FOODS INDIA LIMITED,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,0.0,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,SAPPHIRE_FOODS_INDIA_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
SAPPHIRE FOODS INDIA LIMITED,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,0.0,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,SAPPHIRE_FOODS_INDIA_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
SARDA ENERGY  MINERALS LIMITED,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,0.0002394918,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,SARDA_ENERGY__MINERALS_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
SARDA ENERGY  MINERALS LIMITED,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,7.82,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,SARDA_ENERGY__MINERALS_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
SARDA ENERGY  MINERALS LIMITED,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,13.63,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,SARDA_ENERGY__MINERALS_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
SARDA ENERGY  MINERALS LIMITED,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,0.99,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,SARDA_ENERGY__MINERALS_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
SARDA ENERGY  MINERALS LIMITED,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,1.0,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,SARDA_ENERGY__MINERALS_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
SAREGAMA India Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,4.344e-07,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,SAREGAMA_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
SAREGAMA India Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,0.0,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,SAREGAMA_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
SAREGAMA India Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,0.0,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,SAREGAMA_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
SAREGAMA India Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,0.11,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,SAREGAMA_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
SAREGAMA India Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,7.8,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,SAREGAMA_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
SBFC Finance Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,3.722e-07,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,SBFC_Finance_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
SBFC Finance Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,1.92,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,SBFC_Finance_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
SBI Cards and Payment Services Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,1.401e-07,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,SBI_Cards_and_Payment_Services_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
SBI Cards and Payment Services Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,2.197,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,SBI_Cards_and_Payment_Services_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
SBI Life Insurance Company Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,4.2e-08,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,SBI_Life_Insurance_Company_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
SBI Life Insurance Company Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,0.14,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,SBI_Life_Insurance_Company_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Schaeffler India Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,2.6524e-06,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Schaeffler_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Schaeffler India Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,6.4,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,Schaeffler_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Schaeffler India Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,0.5,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,Schaeffler_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Schaeffler India Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,12.2,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,Schaeffler_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Schaeffler India Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,316.5,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Schaeffler_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Schneider Electric Infrastructure Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,2.4041e-06,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Schneider_Electric_Infrastructure_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Schneider Electric Infrastructure Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,37.39,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,Schneider_Electric_Infrastructure_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Schneider Electric Infrastructure Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,22.39,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,Schneider_Electric_Infrastructure_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Schneider Electric Infrastructure Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,41.42,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,Schneider_Electric_Infrastructure_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Schneider Electric Infrastructure Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,36.0,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Schneider_Electric_Infrastructure_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Sheela Foam Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,22.1346429579,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Sheela_Foam_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Sheela Foam Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,1591.5,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,Sheela_Foam_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Sheela Foam Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,555.2,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,Sheela_Foam_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Sheela Foam Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,691.0,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,Sheela_Foam_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Sheela Foam Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,206.256,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Sheela_Foam_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
SHIPPING CORPORATION OF INDIA LIMITED,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,0.3404350244,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,SHIPPING_CORPORATION_OF_INDIA_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
SHIPPING CORPORATION OF INDIA LIMITED,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,25266.0,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,SHIPPING_CORPORATION_OF_INDIA_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
SHIPPING CORPORATION OF INDIA LIMITED,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,3075.0,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,SHIPPING_CORPORATION_OF_INDIA_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
SHIPPING CORPORATION OF INDIA LIMITED,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,663.0,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,SHIPPING_CORPORATION_OF_INDIA_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
SHIPPING CORPORATION OF INDIA LIMITED,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,197.65,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,SHIPPING_CORPORATION_OF_INDIA_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Shoppers Stop Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,4.5112e-06,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Shoppers_Stop_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Shoppers Stop Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,0.26,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,Shoppers_Stop_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Shoppers Stop Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,1.57,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,Shoppers_Stop_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Shoppers Stop Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,0.0,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,Shoppers_Stop_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Shoppers Stop Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,8.12,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Shoppers_Stop_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Shree Renuka Sugars Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,2.48798e-05,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Shree_Renuka_Sugars_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Shree Renuka Sugars Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,256277.23,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,Shree_Renuka_Sugars_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Shree Renuka Sugars Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,254575.59,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,Shree_Renuka_Sugars_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Shree Renuka Sugars Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,681140.04,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,Shree_Renuka_Sugars_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Shree Renuka Sugars Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,670.34,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Shree_Renuka_Sugars_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Shriram Finance Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,2.679e-06,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Shriram_Finance_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Shriram Finance Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,0.0,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,Shriram_Finance_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Shriram Finance Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,0.0,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,Shriram_Finance_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Shriram Finance Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,0.0,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,Shriram_Finance_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Shriram Finance Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,0.42,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Shriram_Finance_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Shyam Metalics and Energy Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,4.73986e-05,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Shyam_Metalics_and_Energy_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Shyam Metalics and Energy Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,17.0,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,Shyam_Metalics_and_Energy_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Shyam Metalics and Energy Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,3.3,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,Shyam_Metalics_and_Energy_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Shyam Metalics and Energy Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,39.0,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,Shyam_Metalics_and_Energy_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Shyam Metalics and Energy Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,2.13,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Shyam_Metalics_and_Energy_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Siemens Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,1.3774e-06,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Siemens_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Siemens Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,4.28,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,Siemens_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Siemens Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,2.83,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,Siemens_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Siemens Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,16.74,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,Siemens_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Siemens Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,402.0,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Siemens_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Signatureglobal India Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,4.9492e-06,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Signatureglobal_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Signatureglobal India Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,38.19,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,Signatureglobal_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Signatureglobal India Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,11.95,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,Signatureglobal_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Signatureglobal India Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,261.85,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,Signatureglobal_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Signatureglobal India Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,2.5,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Signatureglobal_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
SJVN Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,1.06875e-05,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,SJVN_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
SJVN Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,163.3,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,SJVN_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
SJVN Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,99.7,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,SJVN_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
SJVN Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,852.4,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,SJVN_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
SJVN Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,1.4,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,SJVN_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
SKF INDIA LIMITED,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,4.2513e-06,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,SKF_INDIA_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
SKF INDIA LIMITED,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,0.48,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,SKF_INDIA_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
SKF INDIA LIMITED,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,0.1,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,SKF_INDIA_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
SKF INDIA LIMITED,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,7.03,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,SKF_INDIA_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
SKF INDIA LIMITED,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,84.9,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,SKF_INDIA_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Sobha Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,2.97284e-05,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Sobha_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Sobha Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,80.0,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,Sobha_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Sobha Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,80.0,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,Sobha_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Sobha Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,100.0,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,Sobha_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Sobha Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,215.45,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Sobha_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Solar Industries India Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,113.7270565005,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Solar_Industries_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Solar Industries India Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,11.86,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,Solar_Industries_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Solar Industries India Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,11.36,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,Solar_Industries_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Solar Industries India Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,7.05,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,Solar_Industries_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Solar Industries India Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,579.16,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Solar_Industries_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Sonata Software Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,7.17e-08,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Sonata_Software_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Sonata Software Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,0.0,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,Sonata_Software_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Sonata Software Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,0.0,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,Sonata_Software_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Sonata Software Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,0.0,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,Sonata_Software_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Sonata Software Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,0.4,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Sonata_Software_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
